,sim,year,temp_mean,precip_sum,solar_energy_sum,ha,zone,olive_prod,min_oil_prod,max_oil_prod,avg_oil_prod,total_water_need,nocellara_delletna_tech,nocellara_delletna_pct,nocellara_delletna_prod_t_ha,nocellara_delletna_oil_prod_t_ha,nocellara_delletna_oil_prod_l_ha,nocellara_delletna_min_yield_pct,nocellara_delletna_max_yield_pct,nocellara_delletna_min_oil_prod_l_ha,nocellara_delletna_max_oil_prod_l_ha,nocellara_delletna_avg_oil_prod_l_ha,nocellara_delletna_l_per_t,nocellara_delletna_min_l_per_t,nocellara_delletna_max_l_per_t,nocellara_delletna_avg_l_per_t,nocellara_delletna_olive_prod,nocellara_delletna_min_oil_prod,nocellara_delletna_max_oil_prod,nocellara_delletna_avg_oil_prod,nocellara_delletna_water_need,leccino_tech,leccino_pct,leccino_prod_t_ha,leccino_oil_prod_t_ha,leccino_oil_prod_l_ha,leccino_min_yield_pct,leccino_max_yield_pct,leccino_min_oil_prod_l_ha,leccino_max_oil_prod_l_ha,leccino_avg_oil_prod_l_ha,leccino_l_per_t,leccino_min_l_per_t,leccino_max_l_per_t,leccino_avg_l_per_t,leccino_olive_prod,leccino_min_oil_prod,leccino_max_oil_prod,leccino_avg_oil_prod,leccino_water_need,frantoio_tech,frantoio_pct,frantoio_prod_t_ha,frantoio_oil_prod_t_ha,frantoio_oil_prod_l_ha,frantoio_min_yield_pct,frantoio_max_yield_pct,frantoio_min_oil_prod_l_ha,frantoio_max_oil_prod_l_ha,frantoio_avg_oil_prod_l_ha,frantoio_l_per_t,frantoio_min_l_per_t,frantoio_max_l_per_t,frantoio_avg_l_per_t,frantoio_olive_prod,frantoio_min_oil_prod,frantoio_max_oil_prod,frantoio_avg_oil_prod,frantoio_water_need,coratina_tech,coratina_pct,coratina_prod_t_ha,coratina_oil_prod_t_ha,coratina_oil_prod_l_ha,coratina_min_yield_pct,coratina_max_yield_pct,coratina_min_oil_prod_l_ha,coratina_max_oil_prod_l_ha,coratina_avg_oil_prod_l_ha,coratina_l_per_t,coratina_min_l_per_t,coratina_max_l_per_t,coratina_avg_l_per_t,coratina_olive_prod,coratina_min_oil_prod,coratina_max_oil_prod,coratina_avg_oil_prod,coratina_water_need,taggiasca_tech,taggiasca_pct,taggiasca_prod_t_ha,taggiasca_oil_prod_t_ha,taggiasca_oil_prod_l_ha,taggiasca_min_yield_pct,taggiasca_max_yield_pct,taggiasca_min_oil_prod_l_ha,taggiasca_max_oil_prod_l_ha,taggiasca_avg_oil_prod_l_ha,taggiasca_l_per_t,taggiasca_min_l_per_t,taggiasca_max_l_per_t,taggiasca_avg_l_per_t,taggiasca_olive_prod,taggiasca_min_oil_prod,taggiasca_max_oil_prod,taggiasca_avg_oil_prod,taggiasca_water_need,pendolino_tech,pendolino_pct,pendolino_prod_t_ha,pendolino_oil_prod_t_ha,pendolino_oil_prod_l_ha,pendolino_min_yield_pct,pendolino_max_yield_pct,pendolino_min_oil_prod_l_ha,pendolino_max_oil_prod_l_ha,pendolino_avg_oil_prod_l_ha,pendolino_l_per_t,pendolino_min_l_per_t,pendolino_max_l_per_t,pendolino_avg_l_per_t,pendolino_olive_prod,pendolino_min_oil_prod,pendolino_max_oil_prod,pendolino_avg_oil_prod,pendolino_water_need,moraiolo_tech,moraiolo_pct,moraiolo_prod_t_ha,moraiolo_oil_prod_t_ha,moraiolo_oil_prod_l_ha,moraiolo_min_yield_pct,moraiolo_max_yield_pct,moraiolo_min_oil_prod_l_ha,moraiolo_max_oil_prod_l_ha,moraiolo_avg_oil_prod_l_ha,moraiolo_l_per_t,moraiolo_min_l_per_t,moraiolo_max_l_per_t,moraiolo_avg_l_per_t,moraiolo_olive_prod,moraiolo_min_oil_prod,moraiolo_max_oil_prod,moraiolo_avg_oil_prod,moraiolo_water_need
55,55,1985,15.211411264312183,990.5403848001497,6496.722916349327,4.761856769562222,zone_56,24194.03943260075,4976.038739511883,6206.121778468756,5588.402849762445,47115.93588153251,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.5025590983481497,4.938674238615156,0.9758226813259983,1063.69727555314,0.19213641985927982,0.24347112901009016,1048.7795843847152,1328.990878876038,1187.9844117106195,217.9717433423942,209.75591687694305,265.79817577520754,237.59688234212388,11963.218867045765,2509.355942256728,3179.8017512603096,2842.4235055865493,22261.862735703577,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.49744090165185034,4.733513831914469,0.9464377938764255,1051.1022653076252,0.1847367010394201,0.22664948194317253,968.0525818659568,1187.682874811384,1077.6628421125245,219.07769363833583,201.67762122207432,247.43393225237168,224.51309210677584,12230.820565554988,2466.6827972551555,3026.320027208447,2745.9793441758957,24854.073145828934
56,56,2003,16.795416333747724,705.4284368970609,5212.931825671661,7.547827845071284,zone_57,49393.11119231866,8090.167059154393,10265.384544885528,9157.989021025045,73289.29110056226,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.42061812314983993,5.755509972709856,1.152112995066768,1143.5515499965504,0.15216016656894618,0.20764818372887578,996.6823137703898,1360.1409414555183,1172.6972251508275,200.43549624487127,166.11371896173162,226.69015690925303,195.44953752513788,19788.76466359787,3287.1852919287426,4485.918166631283,3867.704901693995,29824.558512850155,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.05801326609314689,2.4090140586079105,0.516803945039764,447.9567756342355,0.17481372049347435,0.1933623619519545,477.11168256952607,527.7357040173431,503.68264921202797,184.11353055849568,190.84467302781042,211.09428160693722,201.47305968481123,1143.532470338245,218.23708039838672,241.3931653202581,230.39098564797686,4334.364796524586,superintensiva,0.5213686107570131,7.145059829834796,1.3566534500815848,1357.2128389550421,0.14755818735609427,0.17824068744630375,1127.628069315131,1362.1013232796138,1244.4918779598117,193.40807443118658,161.08972418787585,194.58590332565913,177.7845539942588,28460.814058382544,4584.744686827264,5538.073212933986,5059.893133683072,39130.36779118752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,1997,15.238844947825243,39.52265911233891,5232.0927106470635,5.507889453006392,zone_58,24763.789134281516,3968.10600336263,4891.274937054359,4423.589832933086,53394.847851814695,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.025059953975365437,6.686896852897407,1.3352592721361571,1951.9724380274918,0.229535088794516,0.2555883643332772,1754.08910650831,1953.186190319804,1854.8405549717916,273.3416448048156,250.58415807261565,279.0265986171148,264.97722213882736,961.1069527793078,240.83817657994004,268.1744039412702,254.6714505257741,1924.8508835590626,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.9749400460246346,4.068821016202145,0.8161725412157523,646.6196714814275,0.14343666412460884,0.17791104616027478,626.3609787100823,776.9041317042567,700.5795986549963,160.5963789341226,156.5902446775206,194.22603292606416,175.14489966374907,23802.68218150221,3727.26782678269,4623.100533113088,4168.918382407312,51469.99696825563,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58,2022,17.284016230567413,507.7967507873602,5972.358532112924,5.73193303014903,zone_59,21599.649447169875,3878.5201445508746,4849.176188248275,4357.498089733031,68285.25167822203,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.40753208141426217,3.9514696839891132,0.8363538224256861,679.5307153809214,0.14754518590073373,0.18156146614141216,644.3021218372652,792.8448303118436,717.7533809034242,165.11751691532749,161.0755304593163,198.2112075779609,179.43834522585604,9761.760589916905,1572.3807652377138,1934.8903546143777,1751.6341667456654,24213.887085380666,tradizionale,0.5924679185857378,3.3243517697398888,0.6290607218854867,617.1618424504915,0.17844597942449772,0.22550353832500125,623.3920678585074,787.7852867248953,704.4131478266484,196.6015695985048,194.81002120578356,246.18290210152972,220.12910869582757,11837.888857252972,2306.1393793131606,2914.2858336338977,2605.863922987365,44071.36459284137
59,59,2005,14.830552808170504,1100.741631915791,5228.423255875702,6.603178580495035,zone_60,46032.327993440405,9410.63927512095,11516.302709616075,10462.815980448237,72050.0203456382,superintensiva,0.955479591443156,6.230975471829143,1.307687765340186,1561.5699041310866,0.1872293621307545,0.22937624570112178,1328.592635207319,1627.669865783069,1477.956958551926,236.75877845039807,204.39886695497216,250.41074858201063,227.3779936233732,44635.28671320585,9123.4020303896,11177.15555902655,10149.081937652754,68905.43756611661,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.044520408556844054,4.603620738417431,0.9940488039728894,1061.7176626280377,0.1883332439036753,0.22236908410311787,986.8990946917482,1165.2528424617526,1077.9376577659095,220.49987893484322,205.60397806078086,242.76100884619848,224.57034536789777,1397.0412802345509,287.2372447313498,339.1471505895242,313.7340427954831,3144.582779521593
60,60,2011,15.865650918712483,634.5000092313651,6467.424831053804,8.11462246780283,zone_61,51720.52354916339,9773.906391580109,11961.18599344245,10866.850719614304,95214.47586140913,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,1.0,6.646554309492606,1.2497200590236863,1546.5178995138392,0.1731014622498383,0.21183943274623937,1228.3400705501626,1503.2274157757158,1365.6963392946077,240.03126812276818,188.9753954692558,231.26575627318704,210.10712912224733,51720.52354916339,9773.906391580109,11961.18599344245,10866.850719614304,95214.47586140913
61,61,1984,14.389255031672164,420.3724798897141,5307.4327525088265,3.751805147611372,zone_62,15326.258448341314,2600.228971080788,3121.099464089777,2860.5197588587403,32085.383074441517,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.02727217012741634,4.087831689899744,0.7887094952795087,838.8245570467129,0.17428987694304326,0.19035290320357212,761.0911656901451,831.2353851684371,798.5694999129811,206.44856102666776,190.27279142253627,207.80884629210925,199.64237497824527,434.50791615492784,82.67503410198746,90.29458876094408,86.74619232801807,890.494160152921,tradizionale,0.9727278298725835,3.835880367605938,0.8369234978304889,675.1481429689684,0.1548561669286845,0.1864265225099504,676.2278031820284,814.0896179473816,745.0496999759989,163.49104424250956,169.0569507955071,203.5224044868454,186.26242499399973,14891.750532186386,2517.5539369788007,3030.804875328833,2773.7735665307223,31194.888914288596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,2001,16.028435634686137,757.3098926532601,5196.077021609306,8.260172692872217,zone_63,71843.0288109317,16236.179723252339,19706.92182308997,18000.965914719927,86491.88128015451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.9999999999999999,8.747450450276622,1.7935830449787855,2439.9360914514527,0.20701160394613202,0.2512636325154999,2033.956807330991,2468.7474810474873,2255.0370705950522,276.1975094105108,225.99520081455455,274.30527567194304,250.5596745105613,71843.0288109317,16236.179723252339,19706.92182308997,18000.965914719927,86491.88128015451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,1992,15.550364191289328,484.4182190847142,5259.895016936645,5.039662290868027,zone_64,29538.826078552793,6853.617328796334,7790.152315659815,7322.814477892306,68231.59028664933,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.9246772987924153,5.991378440419275,1.224501066743363,1498.1330050007614,0.21414630205714646,0.24251580225366434,1402.7050353088196,1588.5314558100283,1495.7817917251966,256.8710502739468,233.7841725514699,264.7552426350047,249.29696528753277,27772.452676233104,6492.7598686380115,7352.902446865281,6923.58817077653,63834.42862652873,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.07532270120758477,4.791871797692785,0.9519427843592339,1098.1156709346844,0.1871322524846304,0.22674757177039134,980.6056898757923,1188.196882639605,1084.870430928796,215.72545554225385,204.2928520574567,247.54101721658438,226.01467311016575,1766.3734023196876,360.8574601583224,437.2498687945345,399.2263071157755,4397.1616601206
64,64,2018,16.866114724535056,442.9203850172867,5397.714631021701,8.987877169537724,zone_65,28787.75083098193,5288.174524539016,6094.020114792768,5704.000540746634,90465.87056502959,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.3424171239960319,3.831414497117119,0.7885123788679732,715.9931405809592,0.16426829370141338,0.19701285382914294,717.3287934559536,860.3181389918905,790.6406088653247,175.02665882756187,179.3321983639884,215.0795347479726,197.66015221633117,13365.858532535849,2396.9287936617256,2874.7226346850302,2641.8976320429847,29728.356345298333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.6575828760039681,2.4508020484399187,0.49647239485393513,462.61463183507357,0.17172867234654793,0.19121366137901363,468.6917913388317,521.8713465584433,496.38897248235025,183.04598992006484,187.4767165355327,208.74853862337736,198.55558899294013,15421.892298446082,2891.2457308772905,3219.297480107738,3062.102908703649,60737.51421973125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,1984,14.229591019630362,400.62015324847056,5379.319604120621,3.5537095896441038,zone_66,18850.402551164807,4047.4226723485253,4609.547309835816,4331.226379303566,35720.53049249463,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.36351317664356264,7.132495524858086,1.3477943659279037,1883.107592389802,0.2212476036441628,0.2559573877619577,1690.7567964073573,1956.006238355572,1822.3407664719573,273.93540386355454,241.53668520105103,279.4294626222245,260.33439521027964,9087.137467745455,2194.87706192551,2539.2139393863945,2365.6944368581853,16348.839203552712,intensiva,0.6364868233564372,4.033570615679096,0.7665946617615194,851.7353467135304,0.17380781579200677,0.19424089698765948,758.9860951616015,848.2135239635785,805.2764830828501,203.8542315340612,189.74652379040037,212.0533809908946,201.31912077071252,9763.265083419352,1852.5456104230152,2070.333370449422,1965.5319424453808,19371.69128894192,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,2001,16.132446422455747,769.1178696233015,5228.330233577589,8.360655970733493,zone_67,62361.488800494066,13743.335047814951,16230.738722940156,15029.401801976432,89771.89118950006,intensiva,0.17524037320712466,4.789826963810212,0.9548562723295662,1086.0211459804789,0.18599777438324044,0.22944696645354457,1015.2716942316617,1252.439773218038,1133.3306361369,217.8658410552154,203.0543388463323,250.4879546436076,226.66612722738,7682.892807195375,1560.044719392299,1924.4721050204541,1741.4515585100696,18022.414063567747,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.6557262729578276,8.854698624693345,1.7952182880469287,2484.130274200001,0.20892151236137663,0.24361788992559252,2052.722283026626,2393.6255560374807,2231.7877844193436,276.9519770285788,228.08025366962508,265.95839511527566,247.9764204910381,48560.281008560996,11075.64121070087,12915.014403383682,12041.804662541894,58103.03462855429,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.16903335383504772,3.8330953213948287,0.8332066666686461,812.5485760119287,0.16583104896758655,0.20829052307604115,724.1530522602031,909.5656029521447,814.698546271654,207.3463723024509,181.03826306505078,227.39140073803614,203.6746365679135,6118.314984737689,1107.649117721784,1391.2522145360194,1246.145580924468,13646.442497378028,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67,1988,15.236202881292598,148.45531602149012,6573.007204897213,9.701789952640542,zone_68,60993.64261876223,12054.014129185567,14777.379575557103,13417.106226213573,96671.61857531486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.47951252552425655,7.747271763312798,1.477470503176737,1869.0315742063483,0.19472673180537503,0.23994642506791125,1594.3782625985946,1964.6268428049502,1780.919851973937,247.3573177016939,212.58376834647922,261.95024570732664,237.4559802631916,36205.890785844,7696.784699595788,9484.141987404468,8597.305287854644,49008.821262219164,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.2317224460626811,6.062504362903555,1.1545152794686193,1254.851223824725,0.17638117507831294,0.2040898727282337,1155.3352079365475,1336.8332274775134,1246.9236426150012,218.57913445975888,192.5558679894246,222.80553791291888,207.82060710250013,13422.114562328592,2584.5069198026777,2990.521454988444,2789.391996942436,21418.507192056946,tradizionale,0.2887650284130623,3.886725710371643,0.8135689005230016,685.8516175410832,0.14287045946529167,0.18558466434931117,623.8884692807496,810.41338143804,714.5781245968473,161.63132257098357,155.9721173201874,202.60334535951,178.64453114921182,11365.637270589636,1772.722509787101,2302.716133164191,2030.4089414164932,26244.290121038746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,2000,15.73238794485645,674.2982238467423,5184.127284607223,2.7559793802178905,zone_69,18362.395169872092,3413.255667419484,4206.219175510932,3811.836385304301,27306.42996839776,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.5613305650143722,7.228684174225543,1.4909198061537663,1636.9524188784462,0.16241261313355043,0.20228337700637786,1329.7975966174981,1656.2503575849714,1493.3238090105795,217.49909776850194,177.30634621566645,220.8333810113295,199.10984120141063,12478.918107268719,2212.5913743243364,2755.7616769916513,2484.6754027036827,13800.065357947067,tradizionale,0.1543863862986083,5.230801012787439,1.0269642163883654,1090.4268169023849,0.2090534573299815,0.2476214972404536,1141.1214919758816,1351.6457272950524,1250.1214165192073,216.92331130622026,228.22429839517633,270.3291454590104,250.02428330384143,2320.55581261561,529.6072222210458,627.3138698143175,580.1953039157813,4397.5015596663225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.28428304868701954,4.640078258376126,0.9164817427103302,1077.3308312828574,0.1725236775645233,0.21162397678487435,904.0542055782879,1108.946603239516,1006.318974268526,216.17979045139492,188.3446261621433,231.03054234156582,209.64978630594283,3562.9212499877635,671.0570708741016,823.1436287049625,746.9656786848373,9108.863050784372
69,69,2013,15.669299925250328,940.5150772523023,6156.460904258277,4.999169764877455,zone_70,20898.708732622603,3480.5432682666155,3978.5634890573056,3737.80706336457,45465.42665658733,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,1.0,3.9752134626790587,0.8288826719977793,659.3360091851279,0.15255380964066537,0.1743822645983715,666.173841225613,761.4946052330633,715.4139734059078,161.51027728227663,166.54346030640326,190.37365130826583,178.85349335147694,20898.708732622603,3480.5432682666155,3978.5634890573056,3737.80706336457,45465.42665658733,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
